match_id,patch,placement,level,last_round,gold_left,time_eliminated,traits,trait_tiers,augments,units
NA1_5569485581,Version.10,1,9,35,0,2017.18994140625,"TFT17_APTrait,TFT17_DRX,TFT17_Fateweaver,TFT17_HPTank,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_Stargazer_Mountain,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_DRX:1,TFT17_Fateweaver:1,TFT17_HPTank:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_Stargazer_Mountain:6,TFT17_Timebreaker:1",,"TFT17_Aatrox,TFT17_TwistedFate,TFT17_Jax,TFT17_Milio,TFT17_Pantheon,TFT17_Maokai,TFT17_Lulu,TFT17_Rhaast,TFT17_Nunu"
NA1_5569485581,Version.10,2,8,35,1,2013.1826171875,"TFT17_Astronaut,TFT17_Fateweaver,TFT17_ResistTank,TFT17_Timebreaker","TFT17_Astronaut:1,TFT17_Fateweaver:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Rammus,TFT17_Corki,TFT17_Riven,TFT17_Riven,TFT17_Riven"
NA1_5564963310,Version.10,2,10,37,0,2029.4046630859375,"TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_GravesTrait,TFT17_JhinUniqueTrait,TFT17_MeleeTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_GravesTrait:1,TFT17_JhinUniqueTrait:1,TFT17_MeleeTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_VexUniqueTrait:1",,"TFT17_Aatrox,TFT17_Akali,TFT17_Rhaast,TFT17_Nunu,TFT17_Fiora,TFT17_Jhin,TFT17_Blitzcrank,TFT17_Vex,TFT17_Shen,TFT17_Graves"
NA1_5564963310,Version.10,5,8,30,4,1667.263916015625,"TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_ManaTrait,TFT17_TahmKenchUniqueTrait","TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_ManaTrait:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Chogath,TFT17_Mordekaiser,TFT17_Kaisa,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_TahmKench,TFT17_Jhin"
NA1_5564963310,Version.10,7,9,28,69,1599.69873046875,"TFT17_Astronaut,TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_JhinUniqueTrait,TFT17_ManaTrait,TFT17_RangedTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove","TFT17_Astronaut:2,TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_JhinUniqueTrait:1,TFT17_ManaTrait:1,TFT17_RangedTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1",,"TFT17_Poppy,TFT17_Gnar,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Rhaast,TFT17_Rammus,TFT17_Bard,TFT17_Jhin,TFT17_Blitzcrank"
NA1_5564963310,Version.10,4,8,31,3,1735.5184326171875,"TFT17_APTrait,TFT17_DarkStar,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_TahmKenchUniqueTrait","TFT17_APTrait:1,TFT17_DarkStar:3,TFT17_HPTank:2,TFT17_JhinUniqueTrait:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Chogath,TFT17_Lissandra,TFT17_Gragas,TFT17_Mordekaiser,TFT17_Pantheon,TFT17_Kaisa,TFT17_Karma,TFT17_TahmKench,TFT17_Jhin"
NA1_5564963310,Version.10,6,8,30,0,1666.212646484375,"TFT17_ASTrait,TFT17_DRX,TFT17_HPTank,TFT17_MeleeTrait,TFT17_PsyOps,TFT17_TahmKenchUniqueTrait","TFT17_ASTrait:1,TFT17_DRX:1,TFT17_HPTank:2,TFT17_MeleeTrait:2,TFT17_PsyOps:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Belveth,TFT17_Akali,TFT17_Gragas,TFT17_Maokai,TFT17_Urgot,TFT17_Kindred,TFT17_MasterYi,TFT17_TahmKench"
NA1_5564963310,Version.10,3,9,35,1,1963.4404296875,"TFT17_APTrait,TFT17_AssassinTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_AssassinTrait:1,TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_Timebreaker:1",,"TFT17_Chogath,TFT17_Lissandra,TFT17_Mordekaiser,TFT17_Pantheon,TFT17_Kaisa,TFT17_Rhaast,TFT17_Karma,TFT17_Nunu,TFT17_Riven"
NA1_5564963310,Version.10,8,9,26,1,1471.77978515625,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1,TFT17_VexUniqueTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_Nunu,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Vex,TFT17_Summon"
NA1_5564963310,Version.10,1,10,37,3,2029.4046630859375,"TFT17_ADMIN,TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_ADMIN:1,TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_Leona,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Rhaast,TFT17_Karma,TFT17_Nunu,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Summon"
NA1_5563024104,Version.10,3,9,33,5,1865.75146484375,"TFT17_AssassinTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_ShieldTank,TFT17_TahmKenchUniqueTrait","TFT17_AssassinTrait:1,TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_ShieldTank:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Chogath,TFT17_Mordekaiser,TFT17_Kaisa,TFT17_Karma,TFT17_Galio,TFT17_Nunu,TFT17_Riven,TFT17_TahmKench,TFT17_Jhin"
NA1_5563024104,Version.10,4,8,33,2,1870.5584716796875,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven"
NA1_5563024104,Version.10,5,8,30,7,1698.490478515625,"TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_Mecha,TFT17_MorganaUniqueTrait,TFT17_RhaastUniqueTrait","TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_Mecha:2,TFT17_MorganaUniqueTrait:1,TFT17_RhaastUniqueTrait:1",,"TFT17_Mordekaiser,TFT17_Urgot,TFT17_Rhaast,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_Morgana"
NA1_5563024104,Version.10,6,9,30,0,1690.176025390625,"TFT17_ASTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_HPTank,TFT17_MeleeTrait,TFT17_Primordian,TFT17_PsyOps,TFT17_TahmKenchUniqueTrait","TFT17_ASTrait:1,TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_HPTank:3,TFT17_MeleeTrait:2,TFT17_Primordian:1,TFT17_PsyOps:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_RekSai,TFT17_Belveth,TFT17_Gragas,TFT17_Maokai,TFT17_Urgot,TFT17_Kindred,TFT17_MasterYi,TFT17_TahmKench,TFT17_Fiora"
NA1_5563024104,Version.10,1,9,34,42,1935.7525634765625,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_PsyOps,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:3,TFT17_PsyOps:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_Pyke,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Aurora,TFT17_Karma,TFT17_Nunu,TFT17_Blitzcrank,TFT17_Sona,TFT17_Summon"
NA1_5563024104,Version.10,8,8,24,7,1370.024658203125,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_Mecha,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:2,TFT17_Mecha:1,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1",,"TFT17_Mordekaiser,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_Bard,TFT17_Blitzcrank,TFT17_Shen"
NA1_5563024104,Version.10,2,9,34,4,1935.7525634765625,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_ShenUniqueTrait,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_ShenUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven,TFT17_Bard,TFT17_Shen"
NA1_5563024104,Version.10,7,8,27,1,1554.2806396484375,"TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_Mecha,TFT17_MorganaUniqueTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove","TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_Mecha:1,TFT17_MorganaUniqueTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1",,"TFT17_Nasus,TFT17_Mordekaiser,TFT17_Rhaast,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_Morgana"
NA1_5560703054,Version.10,6,10,30,5,1725.8817138671875,"TFT17_AnimaSquad,TFT17_BlitzcrankUniqueTrait,TFT17_FioraUniqueTrait,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait,TFT17_VexUniqueTrait","TFT17_AnimaSquad:1,TFT17_BlitzcrankUniqueTrait:1,TFT17_FioraUniqueTrait:1,TFT17_FlexTrait:2,TFT17_ManaTrait:1,TFT17_ShieldTank:1,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1,TFT17_VexUniqueTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Aurora,TFT17_Galio,TFT17_Bard,TFT17_Fiora,TFT17_Blitzcrank,TFT17_Sona,TFT17_Vex,TFT17_Summon"
NA1_5560703054,Version.10,8,8,21,2,1217.5943603515625,"TFT17_ASTrait,TFT17_DRX,TFT17_HPTank,TFT17_MeleeTrait,TFT17_TahmKenchUniqueTrait","TFT17_ASTrait:2,TFT17_DRX:1,TFT17_HPTank:1,TFT17_MeleeTrait:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Belveth,TFT17_Jinx,TFT17_Maokai,TFT17_Urgot,TFT17_Urgot,TFT17_Kindred,TFT17_MasterYi,TFT17_TahmKench"
NA1_5560703054,Version.10,7,9,28,0,1650.7515869140625,"TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_GravesTrait,TFT17_MeleeTrait,TFT17_MorganaUniqueTrait,TFT17_ResistTank,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_GravesTrait:1,TFT17_MeleeTrait:1,TFT17_MorganaUniqueTrait:1,TFT17_ResistTank:1,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_VexUniqueTrait:1",,"TFT17_Aatrox,TFT17_Akali,TFT17_Nunu,TFT17_Morgana,TFT17_Fiora,TFT17_Blitzcrank,TFT17_Vex,TFT17_Shen,TFT17_Graves"
NA1_5560703054,Version.10,1,10,38,2,2167.867431640625,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1,TFT17_VexUniqueTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_Nunu,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Vex,TFT17_PVE_ElderDragon,TFT17_Summon"
NA1_5560703054,Version.10,4,9,33,1,1899.5352783203125,"TFT17_AssassinTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_ShieldTank,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_ShieldTank:1,TFT17_Timebreaker:2",,"TFT17_Chogath,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Pantheon,TFT17_Kaisa,TFT17_Karma,TFT17_Nunu,TFT17_Riven,TFT17_Jhin"
NA1_5560703054,Version.10,5,7,31,0,1796.30712890625,"TFT17_ADMIN,TFT17_ASTrait,TFT17_MissFortuneUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SummonTrait","TFT17_ADMIN:2,TFT17_ASTrait:1,TFT17_MissFortuneUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SummonTrait:1",,"TFT17_Leona,TFT17_MissFortune,TFT17_Illaoi,TFT17_Diana,TFT17_Nunu,TFT17_Leblanc,TFT17_Sona,TFT17_Summon"
NA1_5560703054,Version.10,2,9,38,1,2167.867431640625,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_ManaTrait,TFT17_Mecha,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_TahmKenchUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_ManaTrait:1,TFT17_Mecha:2,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Mordekaiser,TFT17_Urgot,TFT17_Rhaast,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_TahmKench,TFT17_Blitzcrank"
NA1_5560703054,Version.10,3,9,34,1,1964.359619140625,"TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_RangedTrait,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_Stargazer_Huntress","TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_RangedTrait:2,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:1,TFT17_Stargazer_Huntress:1",,"TFT17_Chogath,TFT17_Mordekaiser,TFT17_Kaisa,TFT17_Karma,TFT17_Galio,TFT17_Nunu,TFT17_Xayah,TFT17_Jhin,TFT17_Shen"
NA1_5564370462,Version.10,1,10,35,9,1897.5145263671875,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_ManaTrait,TFT17_RangedTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_TahmKenchUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_ManaTrait:1,TFT17_RangedTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Chogath,TFT17_Mordekaiser,TFT17_Kaisa,TFT17_Rhaast,TFT17_Karma,TFT17_Galio,TFT17_TahmKench,TFT17_Bard,TFT17_Jhin,TFT17_Blitzcrank"
NA1_5564370462,Version.10,8,9,27,0,1483.88427734375,"TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_GravesTrait,TFT17_MeleeTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_GravesTrait:1,TFT17_MeleeTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_VexUniqueTrait:1",,"TFT17_Aatrox,TFT17_Akali,TFT17_Rhaast,TFT17_Nunu,TFT17_Fiora,TFT17_Blitzcrank,TFT17_Vex,TFT17_Shen,TFT17_Graves"
NA1_5564370462,Version.10,3,10,33,0,1772.49951171875,"TFT17_ASTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_HPTank,TFT17_MeleeTrait,TFT17_ResistTank,TFT17_ShenUniqueTrait,TFT17_TahmKenchUniqueTrait,TFT17_VexUniqueTrait","TFT17_ASTrait:1,TFT17_DRX:2,TFT17_FioraUniqueTrait:1,TFT17_HPTank:1,TFT17_MeleeTrait:2,TFT17_ResistTank:1,TFT17_ShenUniqueTrait:1,TFT17_TahmKenchUniqueTrait:1,TFT17_VexUniqueTrait:1",,"TFT17_Aatrox,TFT17_Belveth,TFT17_Akali,TFT17_Maokai,TFT17_Kindred,TFT17_MasterYi,TFT17_TahmKench,TFT17_Fiora,TFT17_Vex,TFT17_Shen"
NA1_5564370462,Version.10,6,9,28,1,1546.80078125,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_GravesTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_GravesTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven,TFT17_Graves"
NA1_5564370462,Version.10,4,8,30,1,1619.7783203125,"TFT17_ADMIN,TFT17_DarkStar,TFT17_JhinUniqueTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_ADMIN:1,TFT17_DarkStar:1,TFT17_JhinUniqueTrait:1,TFT17_ManaTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_Teemo,TFT17_Nasus,TFT17_Leona,TFT17_Zoe,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Jhin,TFT17_Sona,TFT17_Summon"
NA1_5564370462,Version.10,2,10,35,5,1896.4129638671875,"TFT17_APTrait,TFT17_Astronaut,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_ManaTrait,TFT17_TahmKenchUniqueTrait","TFT17_APTrait:1,TFT17_Astronaut:1,TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_ManaTrait:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Veigar,TFT17_Chogath,TFT17_Lissandra,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Karma,TFT17_TahmKench,TFT17_Bard,TFT17_Jhin,TFT17_PVE_ElderDragon"
NA1_5564370462,Version.10,7,8,28,1,1547.3013916015625,"TFT17_ADMIN,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SummonTrait","TFT17_ADMIN:2,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_ShieldTank:2,TFT17_SummonTrait:1",,"TFT17_Leona,TFT17_Zoe,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_Nunu,TFT17_Leblanc,TFT17_Summon"
NA1_5564370462,Version.10,5,9,28,5,1546.80078125,"TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_ShieldTank,TFT17_SummonTrait","TFT17_DarkStar:3,TFT17_FlexTrait:2,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SummonTrait:1",,"TFT17_Chogath,TFT17_Lissandra,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Kaisa,TFT17_Karma,TFT17_Galio,TFT17_Jhin,TFT17_Summon"
NA1_5568904690,Version.10,2,10,34,1,1951.6160888671875,"TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_Mecha,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SummonTrait","TFT17_DarkStar:1,TFT17_FlexTrait:2,TFT17_ManaTrait:2,TFT17_Mecha:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SonaUniqueTrait:1,TFT17_SummonTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Rhaast,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_Bard,TFT17_Sona,TFT17_Summon"
NA1_5568904690,Version.10,3,8,31,1,1775.8701171875,"TFT17_DarkStar,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_TahmKenchUniqueTrait","TFT17_DarkStar:3,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_ManaTrait:1,TFT17_ShieldTank:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Chogath,TFT17_Mordekaiser,TFT17_Kaisa,TFT17_Karma,TFT17_AurelionSol,TFT17_Nunu,TFT17_TahmKench,TFT17_Jhin"
NA1_5568904690,Version.10,6,9,30,0,1707.165771484375,"TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_GravesTrait,TFT17_HPTank,TFT17_MeleeTrait,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_TahmKenchUniqueTrait,TFT17_VexUniqueTrait","TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_GravesTrait:1,TFT17_HPTank:1,TFT17_MeleeTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_TahmKenchUniqueTrait:1,TFT17_VexUniqueTrait:1",,"TFT17_Caitlyn,TFT17_Akali,TFT17_Maokai,TFT17_Rhaast,TFT17_TahmKench,TFT17_Fiora,TFT17_Vex,TFT17_Shen,TFT17_Graves"
NA1_5568904690,Version.10,8,8,27,3,1564.2232666015625,"TFT17_AssassinTrait,TFT17_DarkStar,TFT17_JhinUniqueTrait,TFT17_ShieldTank","TFT17_AssassinTrait:1,TFT17_DarkStar:3,TFT17_JhinUniqueTrait:1,TFT17_ShieldTank:1",,"TFT17_Chogath,TFT17_Lissandra,TFT17_Mordekaiser,TFT17_Kaisa,TFT17_Karma,TFT17_Nunu,TFT17_Riven,TFT17_Jhin"
NA1_5568904690,Version.10,5,9,30,1,1709.4688720703125,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Rhaast,TFT17_Karma,TFT17_Nunu,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Summon"
NA1_5568904690,Version.10,1,9,34,2,1951.6160888671875,"TFT17_APTrait,TFT17_DRX,TFT17_Fateweaver,TFT17_HPTank,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_Stargazer_Huntress,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_DRX:1,TFT17_Fateweaver:1,TFT17_HPTank:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_Stargazer_Huntress:1,TFT17_Timebreaker:1",,"TFT17_Aatrox,TFT17_TwistedFate,TFT17_Jax,TFT17_Milio,TFT17_Pantheon,TFT17_Maokai,TFT17_Lulu,TFT17_Rhaast,TFT17_Shen"
